date,serial_number,model,capacity_bytes,failure,smart_9_raw,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_194_raw
2024-09-15,SYN00151,SYN-MODEL,8000000000000,0,15361.0,0.0,0.0,0.0,0.0,0.0,28.4
2024-09-16,SYN00151,SYN-MODEL,8000000000000,0,15385.0,0.0,0.0,0.0,0.0,0.0,28.5
2024-09-17,SYN00151,SYN-MODEL,8000000000000,0,15409.0,0.0,0.0,0.0,0.0,0.0,30.0
2024-09-18,SYN00151,SYN-MODEL,8000000000000,0,15433.0,0.0,0.0,0.0,0.0,0.0,29.3
2024-09-19,SYN00151,SYN-MODEL,8000000000000,0,15457.0,0.0,0.0,0.0,0.0,0.0,28.6
2024-09-20,SYN00151,SYN-MODEL,8000000000000,0,15481.0,0.0,0.0,0.0,0.0,0.0,28.9
2024-09-21,SYN00151,SYN-MODEL,8000000000000,0,15505.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-09-22,SYN00151,SYN-MODEL,8000000000000,0,15529.0,0.0,0.0,0.0,0.0,0.0,26.9
2024-09-23,SYN00151,SYN-MODEL,8000000000000,0,15553.0,0.0,0.0,0.0,0.0,0.0,27.8
2024-09-24,SYN00151,SYN-MODEL,8000000000000,0,15577.0,0.0,0.0,0.0,0.0,0.0,26.8
2024-09-25,SYN00151,SYN-MODEL,8000000000000,0,15601.0,0.0,0.0,0.0,0.0,0.0,27.2
2024-09-26,SYN00151,SYN-MODEL,8000000000000,0,15625.0,0.0,0.0,0.0,0.0,0.0,28.2
2024-09-27,SYN00151,SYN-MODEL,8000000000000,0,15649.0,0.0,0.0,0.0,0.0,0.0,25.3
2024-09-28,SYN00151,SYN-MODEL,8000000000000,0,15673.0,0.0,0.0,0.0,0.0,0.0,27.9
2024-09-29,SYN00151,SYN-MODEL,8000000000000,0,15697.0,0.0,0.0,0.0,0.0,0.0,28.3
2024-09-30,SYN00151,SYN-MODEL,8000000000000,0,15721.0,0.0,0.0,0.0,0.0,0.0,28.0
2024-10-01,SYN00151,SYN-MODEL,8000000000000,0,15745.0,0.0,0.0,0.0,0.0,0.0,25.6
2024-10-02,SYN00151,SYN-MODEL,8000000000000,0,15769.0,0.0,0.0,0.0,0.0,0.0,27.8
2024-10-03,SYN00151,SYN-MODEL,8000000000000,0,15793.0,0.0,0.0,0.0,0.0,0.0,29.4
2024-10-04,SYN00151,SYN-MODEL,8000000000000,0,15817.0,0.0,0.0,0.0,0.0,0.0,29.5
2024-10-05,SYN00151,SYN-MODEL,8000000000000,0,15841.0,0.0,0.0,0.0,0.0,0.0,27.8
2024-10-06,SYN00151,SYN-MODEL,8000000000000,0,15865.0,0.0,0.0,0.0,0.0,0.0,25.7
2024-10-07,SYN00151,SYN-MODEL,8000000000000,0,15889.0,0.0,0.0,0.0,0.0,0.0,27.6
2024-10-08,SYN00151,SYN-MODEL,8000000000000,0,15913.0,0.0,0.0,0.0,0.0,0.0,25.6
2024-10-09,SYN00151,SYN-MODEL,8000000000000,0,15937.0,0.0,0.0,0.0,0.0,0.0,27.9
2024-10-10,SYN00151,SYN-MODEL,8000000000000,0,15961.0,0.0,0.0,0.0,0.0,0.0,26.6
2024-10-11,SYN00151,SYN-MODEL,8000000000000,0,15985.0,0.0,0.0,0.0,0.0,0.0,27.9
2024-10-12,SYN00151,SYN-MODEL,8000000000000,0,16009.0,0.0,0.0,0.0,0.0,0.0,26.2
2024-10-13,SYN00151,SYN-MODEL,8000000000000,0,16033.0,0.0,0.0,0.0,0.0,0.0,28.2
2024-10-14,SYN00151,SYN-MODEL,8000000000000,0,16057.0,0.0,0.0,0.0,0.0,0.0,27.7
2024-10-15,SYN00151,SYN-MODEL,8000000000000,0,16081.0,0.0,0.0,0.0,0.0,0.0,26.2
2024-10-16,SYN00151,SYN-MODEL,8000000000000,0,16105.0,0.0,0.0,0.0,0.0,0.0,29.4
2024-10-17,SYN00151,SYN-MODEL,8000000000000,0,16129.0,0.0,0.0,0.0,0.0,0.0,26.3
2024-10-18,SYN00151,SYN-MODEL,8000000000000,0,16153.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-10-19,SYN00151,SYN-MODEL,8000000000000,0,16177.0,0.0,0.0,0.0,0.0,0.0,25.9
2024-10-20,SYN00151,SYN-MODEL,8000000000000,0,16201.0,0.0,0.0,0.0,0.0,0.0,25.3
2024-10-21,SYN00151,SYN-MODEL,8000000000000,0,16225.0,0.0,0.0,0.0,0.0,0.0,27.1
2024-10-22,SYN00151,SYN-MODEL,8000000000000,0,16249.0,0.0,0.0,0.0,0.0,0.0,28.9
2024-10-23,SYN00151,SYN-MODEL,8000000000000,0,16273.0,0.0,0.0,0.0,0.0,0.0,26.7
2024-10-24,SYN00151,SYN-MODEL,8000000000000,0,16297.0,0.0,0.0,0.0,0.0,0.0,28.3
2024-10-25,SYN00151,SYN-MODEL,8000000000000,0,16321.0,0.0,0.0,0.0,0.0,0.0,26.4
2024-10-26,SYN00151,SYN-MODEL,8000000000000,0,16345.0,0.0,0.0,0.0,0.0,0.0,28.5
2024-10-27,SYN00151,SYN-MODEL,8000000000000,0,16369.0,0.0,0.0,0.0,0.0,0.0,29.5
2024-10-28,SYN00151,SYN-MODEL,8000000000000,0,16393.0,0.0,0.0,0.0,0.0,0.0,28.5
2024-07-01,SYN00152,SYN-MODEL,8000000000000,0,14310.0,0.0,0.0,0.0,0.0,0.0,28.2
2024-07-02,SYN00152,SYN-MODEL,8000000000000,0,14334.0,0.0,0.0,0.0,0.0,0.0,26.9
2024-07-03,SYN00152,SYN-MODEL,8000000000000,0,14358.0,0.0,0.0,0.0,0.0,0.0,29.6
2024-07-04,SYN00152,SYN-MODEL,8000000000000,0,14382.0,0.0,0.0,0.0,0.0,0.0,29.5
2024-07-05,SYN00152,SYN-MODEL,8000000000000,0,14406.0,0.0,0.0,0.0,0.0,0.0,29.5
2024-07-06,SYN00152,SYN-MODEL,8000000000000,0,14430.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-07-07,SYN00152,SYN-MODEL,8000000000000,0,14454.0,0.0,0.0,0.0,0.0,0.0,31.4
2024-07-08,SYN00152,SYN-MODEL,8000000000000,0,14478.0,0.0,0.0,0.0,0.0,0.0,31.9
2024-07-09,SYN00152,SYN-MODEL,8000000000000,0,14502.0,0.0,0.0,0.0,0.0,0.0,31.1
2024-07-10,SYN00152,SYN-MODEL,8000000000000,0,14526.0,0.0,0.0,0.0,0.0,0.0,28.0
2024-07-11,SYN00152,SYN-MODEL,8000000000000,0,14550.0,0.0,0.0,0.0,0.0,0.0,26.8
2024-07-12,SYN00152,SYN-MODEL,8000000000000,0,14574.0,0.0,0.0,0.0,0.0,0.0,29.7
2024-07-13,SYN00152,SYN-MODEL,8000000000000,0,14598.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-07-14,SYN00152,SYN-MODEL,8000000000000,0,14622.0,0.0,0.0,0.0,0.0,0.0,30.9
2024-07-15,SYN00152,SYN-MODEL,8000000000000,0,14646.0,0.0,0.0,0.0,0.0,0.0,29.6
2024-07-16,SYN00152,SYN-MODEL,8000000000000,0,14670.0,0.0,0.0,0.0,0.0,0.0,30.6
2024-07-17,SYN00152,SYN-MODEL,8000000000000,0,14694.0,0.0,0.0,0.0,0.0,0.0,28.7
2024-07-18,SYN00152,SYN-MODEL,8000000000000,0,14718.0,0.0,0.0,0.0,0.0,0.0,30.7
2024-07-19,SYN00152,SYN-MODEL,8000000000000,0,14742.0,0.0,0.0,0.0,0.0,0.0,31.8
2024-07-20,SYN00152,SYN-MODEL,8000000000000,0,14766.0,0.0,0.0,0.0,0.0,0.0,30.8
2024-07-21,SYN00152,SYN-MODEL,8000000000000,0,14790.0,0.0,0.0,0.0,0.0,0.0,30.9
2024-07-22,SYN00152,SYN-MODEL,8000000000000,0,14814.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-07-23,SYN00152,SYN-MODEL,8000000000000,0,14838.0,0.0,0.0,0.0,0.0,0.0,30.3
2024-07-24,SYN00152,SYN-MODEL,8000000000000,0,14862.0,0.0,0.0,0.0,0.0,0.0,29.5
2024-07-25,SYN00152,SYN-MODEL,8000000000000,0,14886.0,0.0,0.0,0.0,0.0,0.0,29.8
2024-07-26,SYN00152,SYN-MODEL,8000000000000,0,14910.0,0.0,0.0,0.0,0.0,0.0,29.6
2024-07-27,SYN00152,SYN-MODEL,8000000000000,0,14934.0,0.0,0.0,0.0,0.0,0.0,30.1
2024-07-28,SYN00152,SYN-MODEL,8000000000000,0,14958.0,0.0,0.0,0.0,0.0,0.0,29.9
2024-07-29,SYN00152,SYN-MODEL,8000000000000,0,14982.0,0.0,0.0,0.0,0.0,0.0,28.8
2024-07-30,SYN00152,SYN-MODEL,8000000000000,0,15006.0,0.0,0.0,0.0,0.0,0.0,28.9
2024-07-31,SYN00152,SYN-MODEL,8000000000000,0,15030.0,0.0,0.0,0.0,0.0,0.0,30.3
2024-08-01,SYN00152,SYN-MODEL,8000000000000,0,15054.0,0.0,0.0,0.0,0.0,0.0,31.1
2024-08-02,SYN00152,SYN-MODEL,8000000000000,0,15078.0,0.0,0.0,0.0,0.0,0.0,31.2
2024-08-03,SYN00152,SYN-MODEL,8000000000000,0,15102.0,0.0,0.0,0.0,0.0,0.0,32.4
2024-08-04,SYN00152,SYN-MODEL,8000000000000,0,15126.0,0.0,0.0,0.0,0.0,0.0,27.8
2024-08-05,SYN00152,SYN-MODEL,8000000000000,0,15150.0,0.0,0.0,0.0,0.0,0.0,30.9
2024-08-06,SYN00152,SYN-MODEL,8000000000000,0,15174.0,0.0,0.0,0.0,0.0,0.0,29.8
2024-08-07,SYN00152,SYN-MODEL,8000000000000,0,15198.0,0.0,0.0,0.0,0.0,0.0,29.1
2024-08-08,SYN00152,SYN-MODEL,8000000000000,0,15222.0,0.0,0.0,0.0,0.0,0.0,32.0
2024-08-09,SYN00152,SYN-MODEL,8000000000000,0,15246.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-08-10,SYN00152,SYN-MODEL,8000000000000,0,15270.0,0.0,0.0,0.0,0.0,0.0,29.6
2024-08-11,SYN00152,SYN-MODEL,8000000000000,0,15294.0,0.0,0.0,0.0,0.0,0.0,30.9
2024-08-12,SYN00152,SYN-MODEL,8000000000000,0,15318.0,0.0,0.0,0.0,0.0,0.0,30.0
2024-08-13,SYN00152,SYN-MODEL,8000000000000,0,15342.0,0.0,0.0,0.0,0.0,0.0,28.7
2024-08-14,SYN00152,SYN-MODEL,8000000000000,0,15366.0,0.0,0.0,0.0,0.0,0.0,29.0
2024-08-15,SYN00152,SYN-MODEL,8000000000000,0,15390.0,0.0,0.0,0.0,0.0,0.0,32.1
2024-08-16,SYN00152,SYN-MODEL,8000000000000,0,15414.0,0.0,0.0,0.0,0.0,0.0,27.9
2024-08-17,SYN00152,SYN-MODEL,8000000000000,0,15438.0,0.0,0.0,0.0,1.0,0.0,32.2
2024-08-18,SYN00152,SYN-MODEL,8000000000000,0,15462.0,1.0,0.0,0.0,4.0,0.0,33.1
2024-08-19,SYN00152,SYN-MODEL,8000000000000,0,15486.0,1.0,0.0,0.0,4.0,0.0,30.8
2024-08-20,SYN00152,SYN-MODEL,8000000000000,0,15510.0,1.0,0.0,0.0,5.0,0.0,29.1
2024-08-21,SYN00152,SYN-MODEL,8000000000000,0,15534.0,1.0,0.0,0.0,6.0,0.0,29.6
2024-08-22,SYN00152,SYN-MODEL,8000000000000,0,15558.0,3.0,1.0,0.0,6.0,0.0,29.7
2024-08-23,SYN00152,SYN-MODEL,8000000000000,0,15582.0,3.0,1.0,0.0,6.0,0.0,29.2
2024-08-24,SYN00152,SYN-MODEL,8000000000000,0,15606.0,3.0,1.0,0.0,7.0,0.0,26.6
2024-08-25,SYN00152,SYN-MODEL,8000000000000,0,15630.0,3.0,1.0,0.0,7.0,0.0,30.2
2024-08-26,SYN00152,SYN-MODEL,8000000000000,0,15654.0,4.0,1.0,0.0,8.0,0.0,28.8
2024-08-27,SYN00152,SYN-MODEL,8000000000000,0,15678.0,5.0,1.0,0.0,8.0,0.0,31.2
2024-08-28,SYN00152,SYN-MODEL,8000000000000,0,15702.0,6.0,1.0,0.0,9.0,0.0,31.5
2024-08-29,SYN00152,SYN-MODEL,8000000000000,0,15726.0,6.0,1.0,0.0,10.0,0.0,30.0
2024-08-30,SYN00152,SYN-MODEL,8000000000000,0,15750.0,6.0,1.0,0.0,10.0,0.0,27.8
2024-08-31,SYN00152,SYN-MODEL,8000000000000,0,15774.0,6.0,1.0,0.0,10.0,0.0,30.7
2024-09-01,SYN00152,SYN-MODEL,8000000000000,0,15798.0,6.0,2.0,0.0,10.0,0.0,30.1
2024-09-02,SYN00152,SYN-MODEL,8000000000000,0,15822.0,6.0,3.0,0.0,10.0,0.0,29.1
2024-09-03,SYN00152,SYN-MODEL,8000000000000,0,15846.0,7.0,3.0,0.0,10.0,0.0,32.2
2024-09-04,SYN00152,SYN-MODEL,8000000000000,0,15870.0,7.0,3.0,0.0,11.0,0.0,29.8
2024-09-05,SYN00152,SYN-MODEL,8000000000000,0,15894.0,7.0,3.0,0.0,12.0,0.0,30.5
2024-09-06,SYN00152,SYN-MODEL,8000000000000,0,15918.0,7.0,4.0,0.0,13.0,0.0,29.6
2024-09-07,SYN00152,SYN-MODEL,8000000000000,0,15942.0,7.0,4.0,0.0,14.0,0.0,31.3
2024-09-08,SYN00152,SYN-MODEL,8000000000000,0,15966.0,7.0,4.0,0.0,14.0,0.0,31.2
2024-09-09,SYN00152,SYN-MODEL,8000000000000,0,15990.0,7.0,5.0,0.0,14.0,0.0,34.0
2024-09-10,SYN00152,SYN-MODEL,8000000000000,0,16014.0,7.0,5.0,0.0,15.0,0.0,35.4
2024-09-11,SYN00152,SYN-MODEL,8000000000000,0,16038.0,7.0,5.0,0.0,15.0,0.0,31.3
2024-09-12,SYN00152,SYN-MODEL,8000000000000,0,16062.0,8.0,5.0,0.0,17.0,0.0,31.6
2024-09-13,SYN00152,SYN-MODEL,8000000000000,0,16086.0,8.0,5.0,0.0,17.0,0.0,34.0
2024-09-14,SYN00152,SYN-MODEL,8000000000000,0,16110.0,10.0,5.0,0.0,18.0,0.0,29.5
2024-09-15,SYN00152,SYN-MODEL,8000000000000,0,16134.0,10.0,5.0,0.0,18.0,0.0,32.7
2024-09-16,SYN00152,SYN-MODEL,8000000000000,0,16158.0,10.0,6.0,0.0,18.0,0.0,31.4
2024-09-17,SYN00152,SYN-MODEL,8000000000000,0,16182.0,10.0,6.0,0.0,18.0,0.0,31.9
2024-09-18,SYN00152,SYN-MODEL,8000000000000,0,16206.0,10.0,6.0,0.0,19.0,0.0,29.7
2024-09-19,SYN00152,SYN-MODEL,8000000000000,0,16230.0,10.0,6.0,0.0,20.0,0.0,31.0
2024-09-20,SYN00152,SYN-MODEL,8000000000000,0,16254.0,10.0,6.0,0.0,20.0,0.0,31.3
2024-09-21,SYN00152,SYN-MODEL,8000000000000,0,16278.0,10.0,6.0,0.0,20.0,0.0,30.8
2024-09-22,SYN00152,SYN-MODEL,8000000000000,0,16302.0,10.0,6.0,0.0,20.0,0.0,31.9
2024-09-23,SYN00152,SYN-MODEL,8000000000000,0,16326.0,10.0,6.0,0.0,21.0,0.0,34.5
2024-09-24,SYN00152,SYN-MODEL,8000000000000,0,16350.0,10.0,6.0,0.0,21.0,0.0,29.4
2024-09-25,SYN00152,SYN-MODEL,8000000000000,1,16374.0,10.0,6.0,0.0,22.0,0.0,32.9
2024-07-01,SYN00153,SYN-MODEL,8000000000000,0,17028.0,0.0,0.0,0.0,0.0,0.0,34.4
2024-07-02,SYN00153,SYN-MODEL,8000000000000,0,17052.0,0.0,0.0,0.0,0.0,0.0,30.6
2024-07-03,SYN00153,SYN-MODEL,8000000000000,0,17076.0,0.0,0.0,0.0,0.0,0.0,33.2
2024-07-04,SYN00153,SYN-MODEL,8000000000000,0,17100.0,0.0,0.0,0.0,0.0,0.0,35.9
2024-07-05,SYN00153,SYN-MODEL,8000000000000,0,17124.0,0.0,0.0,0.0,0.0,0.0,32.0
2024-07-06,SYN00153,SYN-MODEL,8000000000000,0,17148.0,0.0,0.0,0.0,0.0,0.0,31.0
2024-07-07,SYN00153,SYN-MODEL,8000000000000,0,17172.0,0.0,0.0,0.0,0.0,0.0,32.8
2024-07-08,SYN00153,SYN-MODEL,8000000000000,0,17196.0,0.0,0.0,0.0,0.0,0.0,35.4
2024-07-09,SYN00153,SYN-MODEL,8000000000000,0,17220.0,0.0,0.0,0.0,0.0,0.0,28.8
2024-07-10,SYN00153,SYN-MODEL,8000000000000,0,17244.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-07-11,SYN00153,SYN-MODEL,8000000000000,0,17268.0,0.0,0.0,0.0,0.0,0.0,29.9
2024-07-12,SYN00153,SYN-MODEL,8000000000000,0,17292.0,0.0,0.0,0.0,0.0,0.0,31.2
2024-07-13,SYN00153,SYN-MODEL,8000000000000,0,17316.0,0.0,0.0,0.0,0.0,0.0,32.0
2024-07-14,SYN00153,SYN-MODEL,8000000000000,0,17340.0,0.0,0.0,0.0,0.0,0.0,30.3
2024-07-15,SYN00153,SYN-MODEL,8000000000000,0,17364.0,0.0,0.0,0.0,0.0,0.0,32.9
2024-07-16,SYN00153,SYN-MODEL,8000000000000,0,17388.0,0.0,0.0,0.0,0.0,0.0,30.1
2024-07-17,SYN00153,SYN-MODEL,8000000000000,0,17412.0,0.0,0.0,0.0,0.0,0.0,30.5
2024-07-18,SYN00153,SYN-MODEL,8000000000000,0,17436.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-07-19,SYN00153,SYN-MODEL,8000000000000,0,17460.0,0.0,0.0,0.0,0.0,0.0,34.5
2024-07-20,SYN00153,SYN-MODEL,8000000000000,0,17484.0,0.0,0.0,0.0,0.0,0.0,33.6
2024-07-21,SYN00153,SYN-MODEL,8000000000000,0,17508.0,0.0,0.0,0.0,0.0,0.0,32.8
2024-07-22,SYN00153,SYN-MODEL,8000000000000,0,17532.0,0.0,0.0,0.0,0.0,0.0,32.4
2024-07-23,SYN00153,SYN-MODEL,8000000000000,0,17556.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-07-24,SYN00153,SYN-MODEL,8000000000000,0,17580.0,0.0,0.0,0.0,0.0,0.0,32.3
2024-07-25,SYN00153,SYN-MODEL,8000000000000,0,17604.0,0.0,0.0,0.0,0.0,0.0,32.6
2024-07-26,SYN00153,SYN-MODEL,8000000000000,0,17628.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-07-27,SYN00153,SYN-MODEL,8000000000000,0,17652.0,0.0,0.0,0.0,0.0,0.0,34.0
2024-07-28,SYN00153,SYN-MODEL,8000000000000,0,17676.0,0.0,0.0,0.0,0.0,0.0,30.1
2024-07-29,SYN00153,SYN-MODEL,8000000000000,0,17700.0,0.0,0.0,0.0,0.0,0.0,30.5
2024-07-30,SYN00153,SYN-MODEL,8000000000000,0,17724.0,0.0,0.0,0.0,0.0,0.0,28.9
2024-07-31,SYN00153,SYN-MODEL,8000000000000,0,17748.0,0.0,0.0,0.0,0.0,0.0,33.8
2024-08-01,SYN00153,SYN-MODEL,8000000000000,0,17772.0,0.0,0.0,0.0,0.0,0.0,32.2
2024-08-02,SYN00153,SYN-MODEL,8000000000000,0,17796.0,0.0,0.0,0.0,0.0,0.0,31.5
2024-08-03,SYN00153,SYN-MODEL,8000000000000,0,17820.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-08-04,SYN00153,SYN-MODEL,8000000000000,0,17844.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-08-05,SYN00153,SYN-MODEL,8000000000000,0,17868.0,0.0,0.0,0.0,0.0,0.0,33.3
2024-08-06,SYN00153,SYN-MODEL,8000000000000,0,17892.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-08-07,SYN00153,SYN-MODEL,8000000000000,0,17916.0,0.0,0.0,0.0,0.0,0.0,34.9
2024-08-08,SYN00153,SYN-MODEL,8000000000000,0,17940.0,0.0,0.0,0.0,0.0,0.0,34.5
2024-08-09,SYN00153,SYN-MODEL,8000000000000,0,17964.0,0.0,0.0,0.0,0.0,0.0,33.2
2024-08-10,SYN00153,SYN-MODEL,8000000000000,0,17988.0,0.0,0.0,0.0,0.0,0.0,31.3
2024-08-11,SYN00153,SYN-MODEL,8000000000000,0,18012.0,0.0,0.0,0.0,0.0,0.0,32.3
2024-08-12,SYN00153,SYN-MODEL,8000000000000,0,18036.0,0.0,0.0,0.0,0.0,0.0,32.8
2024-08-13,SYN00153,SYN-MODEL,8000000000000,0,18060.0,0.0,0.0,0.0,0.0,0.0,33.1
2024-08-14,SYN00153,SYN-MODEL,8000000000000,0,18084.0,0.0,0.0,0.0,0.0,0.0,32.8
2024-08-15,SYN00153,SYN-MODEL,8000000000000,0,18108.0,0.0,0.0,0.0,0.0,0.0,32.7
2024-08-16,SYN00153,SYN-MODEL,8000000000000,0,18132.0,0.0,0.0,0.0,0.0,0.0,32.8
2024-08-17,SYN00153,SYN-MODEL,8000000000000,0,18156.0,0.0,0.0,0.0,0.0,0.0,33.9
2024-08-18,SYN00153,SYN-MODEL,8000000000000,0,18180.0,0.0,0.0,0.0,0.0,0.0,31.8
2024-08-19,SYN00153,SYN-MODEL,8000000000000,0,18204.0,0.0,0.0,0.0,0.0,0.0,31.5
2024-08-20,SYN00153,SYN-MODEL,8000000000000,0,18228.0,0.0,0.0,0.0,0.0,0.0,32.6
2024-08-21,SYN00153,SYN-MODEL,8000000000000,0,18252.0,0.0,0.0,0.0,0.0,0.0,31.5
2024-08-22,SYN00153,SYN-MODEL,8000000000000,0,18276.0,0.0,0.0,0.0,0.0,0.0,31.4
2024-08-23,SYN00153,SYN-MODEL,8000000000000,0,18300.0,0.0,0.0,0.0,0.0,0.0,31.9
2024-08-24,SYN00153,SYN-MODEL,8000000000000,0,18324.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-08-25,SYN00153,SYN-MODEL,8000000000000,0,18348.0,0.0,0.0,0.0,0.0,0.0,32.6
2024-08-26,SYN00153,SYN-MODEL,8000000000000,0,18372.0,0.0,0.0,0.0,0.0,0.0,32.7
2024-08-27,SYN00153,SYN-MODEL,8000000000000,0,18396.0,0.0,0.0,0.0,0.0,0.0,32.3
2024-08-28,SYN00153,SYN-MODEL,8000000000000,0,18420.0,0.0,0.0,0.0,0.0,0.0,32.5
2024-08-29,SYN00153,SYN-MODEL,8000000000000,0,18444.0,0.0,0.0,0.0,0.0,0.0,32.4
2024-08-30,SYN00153,SYN-MODEL,8000000000000,0,18468.0,0.0,0.0,0.0,0.0,0.0,32.4
2024-08-31,SYN00153,SYN-MODEL,8000000000000,0,18492.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-09-01,SYN00153,SYN-MODEL,8000000000000,0,18516.0,0.0,0.0,0.0,0.0,0.0,31.4
2024-09-02,SYN00153,SYN-MODEL,8000000000000,0,18540.0,0.0,0.0,0.0,0.0,0.0,31.0
2024-09-03,SYN00153,SYN-MODEL,8000000000000,0,18564.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-09-04,SYN00153,SYN-MODEL,8000000000000,0,18588.0,0.0,0.0,0.0,0.0,0.0,32.6
2024-09-05,SYN00153,SYN-MODEL,8000000000000,0,18612.0,0.0,0.0,0.0,0.0,0.0,31.9
2024-09-06,SYN00153,SYN-MODEL,8000000000000,0,18636.0,0.0,0.0,0.0,0.0,0.0,31.8
2024-09-07,SYN00153,SYN-MODEL,8000000000000,0,18660.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-09-08,SYN00153,SYN-MODEL,8000000000000,0,18684.0,0.0,0.0,0.0,0.0,0.0,31.7
2024-09-09,SYN00153,SYN-MODEL,8000000000000,0,18708.0,0.0,0.0,0.0,0.0,0.0,32.0
2024-09-10,SYN00153,SYN-MODEL,8000000000000,0,18732.0,0.0,0.0,0.0,0.0,0.0,31.5
2024-09-11,SYN00153,SYN-MODEL,8000000000000,0,18756.0,0.0,0.0,0.0,0.0,0.0,30.2
2024-09-12,SYN00153,SYN-MODEL,8000000000000,0,18780.0,0.0,0.0,0.0,0.0,0.0,30.5
2024-09-13,SYN00153,SYN-MODEL,8000000000000,0,18804.0,0.0,0.0,0.0,0.0,0.0,30.7
2024-09-14,SYN00153,SYN-MODEL,8000000000000,0,18828.0,0.0,0.0,0.0,0.0,0.0,33.6
2024-09-15,SYN00153,SYN-MODEL,8000000000000,0,18852.0,0.0,0.0,0.0,0.0,0.0,33.9
2024-09-16,SYN00153,SYN-MODEL,8000000000000,0,18876.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-09-17,SYN00153,SYN-MODEL,8000000000000,0,18900.0,0.0,0.0,0.0,0.0,0.0,29.8
2024-09-18,SYN00153,SYN-MODEL,8000000000000,0,18924.0,0.0,0.0,0.0,0.0,0.0,32.0
2024-09-19,SYN00153,SYN-MODEL,8000000000000,0,18948.0,0.0,0.0,0.0,0.0,0.0,30.7
2024-09-20,SYN00153,SYN-MODEL,8000000000000,0,18972.0,0.0,0.0,0.0,0.0,0.0,30.2
2024-09-21,SYN00153,SYN-MODEL,8000000000000,0,18996.0,0.0,0.0,0.0,0.0,0.0,29.4
2024-09-22,SYN00153,SYN-MODEL,8000000000000,0,19020.0,0.0,0.0,0.0,0.0,0.0,33.1
2024-09-23,SYN00153,SYN-MODEL,8000000000000,0,19044.0,0.0,0.0,0.0,0.0,0.0,31.6
2024-09-24,SYN00153,SYN-MODEL,8000000000000,0,19068.0,0.0,0.0,0.0,0.0,0.0,32.2
2024-09-25,SYN00153,SYN-MODEL,8000000000000,0,19092.0,0.0,0.0,0.0,0.0,0.0,34.6
2024-09-26,SYN00153,SYN-MODEL,8000000000000,0,19116.0,0.0,0.0,0.0,0.0,0.0,29.9
2024-09-27,SYN00153,SYN-MODEL,8000000000000,0,19140.0,0.0,0.0,0.0,0.0,0.0,31.3
2024-09-28,SYN00153,SYN-MODEL,8000000000000,0,19164.0,0.0,0.0,0.0,0.0,0.0,32.8
2024-09-29,SYN00153,SYN-MODEL,8000000000000,0,19188.0,0.0,0.0,0.0,0.0,0.0,33.0
2024-09-30,SYN00153,SYN-MODEL,8000000000000,0,19212.0,0.0,0.0,0.0,0.0,0.0,33.3
2024-10-01,SYN00153,SYN-MODEL,8000000000000,0,19236.0,0.0,0.0,0.0,0.0,0.0,30.2
2024-10-02,SYN00153,SYN-MODEL,8000000000000,0,19260.0,0.0,0.0,0.0,0.0,0.0,34.7
2024-10-03,SYN00153,SYN-MODEL,8000000000000,0,19284.0,0.0,0.0,0.0,0.0,0.0,28.5
2024-10-04,SYN00153,SYN-MODEL,8000000000000,0,19308.0,0.0,0.0,0.0,0.0,0.0,32.3
2024-10-05,SYN00153,SYN-MODEL,8000000000000,0,19332.0,0.0,0.0,0.0,0.0,0.0,32.6
2024-10-06,SYN00153,SYN-MODEL,8000000000000,0,19356.0,0.0,0.0,0.0,0.0,0.0,36.2
2024-10-07,SYN00153,SYN-MODEL,8000000000000,0,19380.0,0.0,0.0,0.0,0.0,0.0,31.8
2024-10-08,SYN00153,SYN-MODEL,8000000000000,0,19404.0,0.0,0.0,0.0,0.0,0.0,33.6
2024-10-09,SYN00153,SYN-MODEL,8000000000000,0,19428.0,0.0,0.0,0.0,0.0,0.0,33.5
2024-10-10,SYN00153,SYN-MODEL,8000000000000,0,19452.0,0.0,0.0,0.0,0.0,0.0,32.0
2024-10-11,SYN00153,SYN-MODEL,8000000000000,0,19476.0,0.0,0.0,0.0,0.0,0.0,32.5
2024-10-12,SYN00153,SYN-MODEL,8000000000000,0,19500.0,0.0,0.0,0.0,0.0,0.0,31.4
2024-10-13,SYN00153,SYN-MODEL,8000000000000,0,19524.0,0.0,0.0,0.0,0.0,0.0,32.8
